row_index_raw,year,semester,world_region,country,location_raw,location_std,location_recoded,geo_level,disease_wahis_label,disease,serotype,animal_category,species,measuring_units,event_id,outbreak_id,block_id,row_type,in_study_period,new_outbreaks,susceptible,cases,killed_disposed,slaughtered,deaths,vaccinated
85,2007,Jan-Jun 2007,Africa,Nigeria,Katsina,Katsina,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Both animal categories,,-,-,-,2007|Jan-Jun 2007|Katsina|HPAI|H5N1,outbreak_row,True,18.0,,,,,,
86,2007,Jan-Jun 2007,Africa,Nigeria,Katsina,Katsina,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2007|Jan-Jun 2007|Katsina|HPAI|H5N1,animal_row,True,,93438.0,,4572.0,0.0,6143.0,0.0
87,2007,Jan-Jun 2007,Africa,Nigeria,Lagos,Lagos,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Both animal categories,,-,-,-,2007|Jan-Jun 2007|Lagos|HPAI|H5N1,outbreak_row,True,4.0,,,,,,
88,2007,Jan-Jun 2007,Africa,Nigeria,Lagos,Lagos,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2007|Jan-Jun 2007|Lagos|HPAI|H5N1,animal_row,True,,4244.0,,,0.0,867.0,0.0
89,2007,Jan-Jun 2007,Africa,Nigeria,Nasarawa,Nasarawa,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Both animal categories,,-,-,-,2007|Jan-Jun 2007|Nasarawa|HPAI|H5N1,outbreak_row,True,1.0,,,,,,
90,2007,Jan-Jun 2007,Africa,Nigeria,Nasarawa,Nasarawa,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2007|Jan-Jun 2007|Nasarawa|HPAI|H5N1,animal_row,True,,,,,,,
91,2007,Jan-Jun 2007,Africa,Nigeria,Oyo,Oyo,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Both animal categories,,-,-,-,2007|Jan-Jun 2007|Oyo|HPAI|H5N1,outbreak_row,True,1.0,,,,,,
92,2007,Jan-Jun 2007,Africa,Nigeria,Oyo,Oyo,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2007|Jan-Jun 2007|Oyo|HPAI|H5N1,animal_row,True,,15000.0,8600.0,2400.0,0.0,8600.0,0.0
93,2007,Jan-Jun 2007,Africa,Nigeria,Plateau,Plateau,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Both animal categories,,-,-,-,2007|Jan-Jun 2007|Plateau|HPAI|H5N1,outbreak_row,True,10.0,,,,,,
94,2007,Jan-Jun 2007,Africa,Nigeria,Plateau,Plateau,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2007|Jan-Jun 2007|Plateau|HPAI|H5N1,animal_row,True,,12802.0,,,0.0,1532.0,0.0
95,2007,Jan-Jun 2007,Africa,Nigeria,Sokoto,Sokoto,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Both animal categories,,-,-,-,2007|Jan-Jun 2007|Sokoto|HPAI|H5N1,outbreak_row,True,4.0,,,,,,
96,2007,Jan-Jun 2007,Africa,Nigeria,Sokoto,Sokoto,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2007|Jan-Jun 2007|Sokoto|HPAI|H5N1,animal_row,True,,,,,,,
97,2007,Jan-Jun 2007,Africa,Nigeria,Yobe,Yobe,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Both animal categories,,-,-,-,2007|Jan-Jun 2007|Yobe|HPAI|H5N1,outbreak_row,True,2.0,,,,,,
98,2007,Jan-Jun 2007,Africa,Nigeria,Yobe,Yobe,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2007|Jan-Jun 2007|Yobe|HPAI|H5N1,animal_row,True,,68.0,,,0.0,1.0,0.0
99,2007,Jan-Jun 2007,Africa,Nigeria,Zamfara,Zamfara,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Both animal categories,,-,-,-,2007|Jan-Jun 2007|Zamfara|HPAI|H5N1,outbreak_row,True,1.0,,,,,,
100,2007,Jan-Jun 2007,Africa,Nigeria,Zamfara,Zamfara,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2007|Jan-Jun 2007|Zamfara|HPAI|H5N1,animal_row,True,,,,,,,
101,2007,Jul-Dec 2007,Africa,Nigeria,Anambra,Anambra,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Both animal categories,,-,-,-,2007|Jul-Dec 2007|Anambra|HPAI|H5N1,outbreak_row,True,2.0,,,,,,
102,2007,Jul-Dec 2007,Africa,Nigeria,Anambra,Anambra,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2007|Jul-Dec 2007|Anambra|HPAI|H5N1,animal_row,True,,1500.0,179.0,821.0,0.0,179.0,0.0
103,2007,Jul-Dec 2007,Africa,Nigeria,Delta,Delta,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Both animal categories,,-,-,-,2007|Jul-Dec 2007|Delta|HPAI|H5N1,outbreak_row,True,1.0,,,,,,
104,2007,Jul-Dec 2007,Africa,Nigeria,Delta,Delta,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2007|Jul-Dec 2007|Delta|HPAI|H5N1,animal_row,True,,,,,,45.0,
105,2007,Jul-Dec 2007,Africa,Nigeria,Edo,Edo,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Both animal categories,,-,-,-,2007|Jul-Dec 2007|Edo|HPAI|H5N1,outbreak_row,True,3.0,,,,,,
106,2007,Jul-Dec 2007,Africa,Nigeria,Edo,Edo,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2007|Jul-Dec 2007|Edo|HPAI|H5N1,animal_row,True,,7452.0,,,0.0,1267.0,0.0
107,2007,Jul-Dec 2007,Africa,Nigeria,Ekiti,Ekiti,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Both animal categories,,-,-,-,2007|Jul-Dec 2007|Ekiti|HPAI|H5N1,outbreak_row,True,1.0,,,,,,
108,2007,Jul-Dec 2007,Africa,Nigeria,Ekiti,Ekiti,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2007|Jul-Dec 2007|Ekiti|HPAI|H5N1,animal_row,True,,2400.0,,,,1312.0,
109,2007,Jul-Dec 2007,Africa,Nigeria,Gombe,Gombe,False,state,Rabies virus (Inf. with),Rabies,,Both animal categories,,-,-,-,2007|Jul-Dec 2007|Gombe|Rabies|,outbreak_row,True,2.0,,,,,,
110,2007,Jul-Dec 2007,Africa,Nigeria,Gombe,Gombe,False,state,Rabies virus (Inf. with),Rabies,,Domestic,Dogs,Animal,-,-,2007|Jul-Dec 2007|Gombe|Rabies|,animal_row,True,,,2.0,,,2.0,
111,2007,Jul-Dec 2007,Africa,Nigeria,Lagos,Lagos,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Both animal categories,,-,-,-,2007|Jul-Dec 2007|Lagos|HPAI|H5N1,outbreak_row,True,2.0,,,,,,
112,2007,Jul-Dec 2007,Africa,Nigeria,Lagos,Lagos,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2007|Jul-Dec 2007|Lagos|HPAI|H5N1,animal_row,True,,3000.0,,,,380.0,
113,2007,Jul-Dec 2007,Africa,Nigeria,Nasarawa,Nasarawa,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Both animal categories,,-,-,-,2007|Jul-Dec 2007|Nasarawa|HPAI|H5N1,outbreak_row,True,1.0,,,,,,
114,2007,Jul-Dec 2007,Africa,Nigeria,Nasarawa,Nasarawa,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2007|Jul-Dec 2007|Nasarawa|HPAI|H5N1,animal_row,True,,65.0,,,0.0,11.0,0.0
115,2007,Jul-Dec 2007,Africa,Nigeria,Ogun,Ogun,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Both animal categories,,-,-,-,2007|Jul-Dec 2007|Ogun|HPAI|H5N1,outbreak_row,True,21.0,,,,,,
116,2007,Jul-Dec 2007,Africa,Nigeria,Ogun,Ogun,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2007|Jul-Dec 2007|Ogun|HPAI|H5N1,animal_row,True,,69389.0,,,0.0,15252.0,0.0
117,2007,Jul-Dec 2007,Africa,Nigeria,Oyo,Oyo,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Both animal categories,,-,-,-,2007|Jul-Dec 2007|Oyo|HPAI|H5N1,outbreak_row,True,1.0,,,,,,
118,2007,Jul-Dec 2007,Africa,Nigeria,Oyo,Oyo,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2007|Jul-Dec 2007|Oyo|HPAI|H5N1,animal_row,True,,720.0,,2.0,0.0,718.0,0.0
119,2007,Jul-Dec 2007,Africa,Nigeria,Zamfara,Zamfara,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Both animal categories,,-,-,-,2007|Jul-Dec 2007|Zamfara|HPAI|H5N1,outbreak_row,True,1.0,,,,,,
120,2007,Jul-Dec 2007,Africa,Nigeria,Zamfara,Zamfara,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2007|Jul-Dec 2007|Zamfara|HPAI|H5N1,animal_row,True,,3680.0,,,,1262.0,
121,2008,Jan-Jun 2008,Africa,Nigeria,Adamawa,Adamawa,False,state,Trypanosomosis (tsetse-transmitted) (-2021),Trypanosomosis,,Both animal categories,,-,-,-,2008|Jan-Jun 2008|Adamawa|Trypanosomosis|,outbreak_row,True,5.0,,,,,,
122,2008,Jan-Jun 2008,Africa,Nigeria,Adamawa,Adamawa,False,state,Trypanosomosis (tsetse-transmitted) (-2021),Trypanosomosis,,Domestic,Cattle,Animal,-,-,2008|Jan-Jun 2008|Adamawa|Trypanosomosis|,animal_row,True,,1477.0,1436.0,3.0,18.0,7.0,0.0
123,2008,Jan-Jun 2008,Africa,Nigeria,Bauchi,Bauchi,False,state,Rabies virus (Inf. with),Rabies,,Both animal categories,,-,-,-,2008|Jan-Jun 2008|Bauchi|Rabies|,outbreak_row,True,3.0,,,,,,
124,2008,Jan-Jun 2008,Africa,Nigeria,Bauchi,Bauchi,False,state,Rabies virus (Inf. with),Rabies,,Domestic,Dogs,Animal,-,-,2008|Jan-Jun 2008|Bauchi|Rabies|,animal_row,True,,4.0,16.0,1.0,0.0,1.0,281.0
125,2008,Jan-Jun 2008,Africa,Nigeria,Federal Capital Territory,Federal Capital Territory,False,state,Trypanosomosis (tsetse-transmitted) (-2021),Trypanosomosis,,Both animal categories,,-,-,-,2008|Jan-Jun 2008|Federal Capital Territory|Trypanosomosis|,outbreak_row,True,2.0,,,,,,
126,2008,Jan-Jun 2008,Africa,Nigeria,Federal Capital Territory,Federal Capital Territory,False,state,Trypanosomosis (tsetse-transmitted) (-2021),Trypanosomosis,,Domestic,Cattle,Animal,-,-,2008|Jan-Jun 2008|Federal Capital Territory|Trypanosomosis|,animal_row,True,,600.0,113.0,0.0,3.0,0.0,0.0
127,2008,Jan-Jun 2008,Africa,Nigeria,Gombe,Gombe,False,state,Rabies virus (Inf. with),Rabies,,Both animal categories,,-,-,-,2008|Jan-Jun 2008|Gombe|Rabies|,outbreak_row,True,1.0,,,,,,
128,2008,Jan-Jun 2008,Africa,Nigeria,Gombe,Gombe,False,state,Rabies virus (Inf. with),Rabies,,Domestic,Dogs,Animal,-,-,2008|Jan-Jun 2008|Gombe|Rabies|,animal_row,True,,1.0,1.0,0.0,0.0,1.0,
129,2008,Jan-Jun 2008,Africa,Nigeria,Kaduna,Kaduna,False,state,Rabies virus (Inf. with),Rabies,,Both animal categories,,-,-,-,2008|Jan-Jun 2008|Kaduna|Rabies|,outbreak_row,True,1.0,,,,,,
130,2008,Jan-Jun 2008,Africa,Nigeria,Kaduna,Kaduna,False,state,Rabies virus (Inf. with),Rabies,,Domestic,Dogs,Animal,-,-,2008|Jan-Jun 2008|Kaduna|Rabies|,animal_row,True,,,,6.0,,,
131,2008,Jan-Jun 2008,Africa,Nigeria,Kebbi,Kebbi,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Both animal categories,,-,-,-,2008|Jan-Jun 2008|Kebbi|HPAI|H5N1,outbreak_row,True,1.0,,,,,,
132,2008,Jan-Jun 2008,Africa,Nigeria,Kebbi,Kebbi,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2008|Jan-Jun 2008|Kebbi|HPAI|H5N1,animal_row,True,,1.0,1.0,0.0,0.0,0.0,0.0
133,2008,Jan-Jun 2008,Africa,Nigeria,Kwara,Kwara,False,state,Rabies virus (Inf. with),Rabies,,Both animal categories,,-,-,-,2008|Jan-Jun 2008|Kwara|Rabies|,outbreak_row,True,2.0,,,,,,
134,2008,Jan-Jun 2008,Africa,Nigeria,Kwara,Kwara,False,state,Rabies virus (Inf. with),Rabies,,Domestic,Dogs,Animal,-,-,2008|Jan-Jun 2008|Kwara|Rabies|,animal_row,True,,9.0,9.0,,0.0,,
135,2008,Jan-Jun 2008,Africa,Nigeria,Nasarawa,Nasarawa,False,state,Trypanosomosis (tsetse-transmitted) (-2021),Trypanosomosis,,Both animal categories,,-,-,-,2008|Jan-Jun 2008|Nasarawa|Trypanosomosis|,outbreak_row,True,1.0,,,,,,
136,2008,Jan-Jun 2008,Africa,Nigeria,Nasarawa,Nasarawa,False,state,Trypanosomosis (tsetse-transmitted) (-2021),Trypanosomosis,,Domestic,Cattle,Animal,-,-,2008|Jan-Jun 2008|Nasarawa|Trypanosomosis|,animal_row,True,,,35.0,0.0,,0.0,
137,2008,Jan-Jun 2008,Africa,Nigeria,Niger,Niger,False,state,Trypanosomosis (tsetse-transmitted) (-2021),Trypanosomosis,,Both animal categories,,-,-,-,2008|Jan-Jun 2008|Niger|Trypanosomosis|,outbreak_row,True,1.0,,,,,,
138,2008,Jan-Jun 2008,Africa,Nigeria,Niger,Niger,False,state,Trypanosomosis (tsetse-transmitted) (-2021),Trypanosomosis,,Domestic,Cattle,Animal,-,-,2008|Jan-Jun 2008|Niger|Trypanosomosis|,animal_row,True,,,15.0,0.0,0.0,0.0,
139,2008,Jan-Jun 2008,Africa,Nigeria,Ondo,Ondo,False,state,Rabies virus (Inf. with),Rabies,,Both animal categories,,-,-,-,2008|Jan-Jun 2008|Ondo|Rabies|,outbreak_row,True,2.0,,,,,,
140,2008,Jan-Jun 2008,Africa,Nigeria,Ondo,Ondo,False,state,Rabies virus (Inf. with),Rabies,,Domestic,Dogs,Animal,-,-,2008|Jan-Jun 2008|Ondo|Rabies|,animal_row,True,,21.0,2.0,2.0,0.0,0.0,312.0
141,2008,Jan-Jun 2008,Africa,Nigeria,Osun,Osun,False,state,Rabies virus (Inf. with),Rabies,,Both animal categories,,-,-,-,2008|Jan-Jun 2008|Osun|Rabies|,outbreak_row,True,2.0,,,,,,
142,2008,Jan-Jun 2008,Africa,Nigeria,Osun,Osun,False,state,Rabies virus (Inf. with),Rabies,,Domestic,Dogs,Animal,-,-,2008|Jan-Jun 2008|Osun|Rabies|,animal_row,True,,350.0,3.0,3.0,0.0,0.0,
143,2008,Jan-Jun 2008,Africa,Nigeria,Taraba,Taraba,False,state,Rabies virus (Inf. with),Rabies,,Both animal categories,,-,-,-,2008|Jan-Jun 2008|Taraba|Rabies|,outbreak_row,True,1.0,,,,,,
144,2008,Jan-Jun 2008,Africa,Nigeria,Taraba,Taraba,False,state,Rabies virus (Inf. with),Rabies,,Domestic,Dogs,Animal,-,-,2008|Jan-Jun 2008|Taraba|Rabies|,animal_row,True,,,4.0,1.0,0.0,4.0,
145,2008,Jul-Dec 2008,Africa,Nigeria,Bauchi,Bauchi,False,state,Rabies virus (Inf. with),Rabies,,Both animal categories,,-,-,-,2008|Jul-Dec 2008|Bauchi|Rabies|,outbreak_row,True,4.0,,,,,,
146,2008,Jul-Dec 2008,Africa,Nigeria,Bauchi,Bauchi,False,state,Rabies virus (Inf. with),Rabies,,Domestic,Cattle,Animal,-,-,2008|Jul-Dec 2008|Bauchi|Rabies|,animal_row,True,,4.0,2.0,0.0,0.0,2.0,
147,2008,Jul-Dec 2008,Africa,Nigeria,Bauchi,Bauchi,False,state,Rabies virus (Inf. with),Rabies,,Domestic,Dogs,Animal,-,-,2008|Jul-Dec 2008|Bauchi|Rabies|,animal_row,True,,,34.0,0.0,0.0,34.0,
148,2008,Jul-Dec 2008,Africa,Nigeria,Ekiti,Ekiti,False,state,Rabies virus (Inf. with),Rabies,,Both animal categories,,-,-,-,2008|Jul-Dec 2008|Ekiti|Rabies|,outbreak_row,True,1.0,,,,,,
149,2008,Jul-Dec 2008,Africa,Nigeria,Ekiti,Ekiti,False,state,Rabies virus (Inf. with),Rabies,,Domestic,Dogs,Animal,-,-,2008|Jul-Dec 2008|Ekiti|Rabies|,animal_row,True,,50.0,1.0,0.0,0.0,1.0,
150,2008,Jul-Dec 2008,Africa,Nigeria,Gombe,Gombe,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Both animal categories,,-,-,-,2008|Jul-Dec 2008|Gombe|HPAI|H5N1,outbreak_row,True,1.0,,,,,,
151,2008,Jul-Dec 2008,Africa,Nigeria,Gombe,Gombe,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2008|Jul-Dec 2008|Gombe|HPAI|H5N1,animal_row,True,,1.0,1.0,0.0,0.0,0.0,0.0
152,2008,Jul-Dec 2008,Africa,Nigeria,Gombe,Gombe,False,state,Rabies virus (Inf. with),Rabies,,Both animal categories,,-,-,-,2008|Jul-Dec 2008|Gombe|Rabies|,outbreak_row,True,1.0,,,,,,
153,2008,Jul-Dec 2008,Africa,Nigeria,Gombe,Gombe,False,state,Rabies virus (Inf. with),Rabies,,Domestic,Dogs,Animal,-,-,2008|Jul-Dec 2008|Gombe|Rabies|,animal_row,True,,,10.0,0.0,0.0,10.0,
154,2008,Jul-Dec 2008,Africa,Nigeria,Kaduna,Kaduna,False,state,Rabies virus (Inf. with),Rabies,,Both animal categories,,-,-,-,2008|Jul-Dec 2008|Kaduna|Rabies|,outbreak_row,True,1.0,,,,,,
155,2008,Jul-Dec 2008,Africa,Nigeria,Kaduna,Kaduna,False,state,Rabies virus (Inf. with),Rabies,,Domestic,Dogs,Animal,-,-,2008|Jul-Dec 2008|Kaduna|Rabies|,animal_row,True,,1.0,1.0,0.0,0.0,1.0,
156,2008,Jul-Dec 2008,Africa,Nigeria,Kano,Kano,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Both animal categories,,-,-,-,2008|Jul-Dec 2008|Kano|HPAI|H5N1,outbreak_row,True,1.0,,,,,,
157,2008,Jul-Dec 2008,Africa,Nigeria,Kano,Kano,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2008|Jul-Dec 2008|Kano|HPAI|H5N1,animal_row,True,,4253.0,1514.0,2739.0,0.0,1514.0,
158,2008,Jul-Dec 2008,Africa,Nigeria,Kano,Kano,False,state,Rabies virus (Inf. with),Rabies,,Both animal categories,,-,-,-,2008|Jul-Dec 2008|Kano|Rabies|,outbreak_row,True,1.0,,,,,,
159,2008,Jul-Dec 2008,Africa,Nigeria,Kano,Kano,False,state,Rabies virus (Inf. with),Rabies,,Domestic,Dogs,Animal,-,-,2008|Jul-Dec 2008|Kano|Rabies|,animal_row,True,,,3.0,2.0,0.0,1.0,
160,2008,Jul-Dec 2008,Africa,Nigeria,Katsina,Katsina,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Both animal categories,,-,-,-,2008|Jul-Dec 2008|Katsina|HPAI|H5N1,outbreak_row,True,1.0,,,,,,
161,2008,Jul-Dec 2008,Africa,Nigeria,Katsina,Katsina,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2008|Jul-Dec 2008|Katsina|HPAI|H5N1,animal_row,True,,110.0,31.0,79.0,0.0,31.0,
162,2008,Jul-Dec 2008,Africa,Nigeria,Osun,Osun,False,state,Rabies virus (Inf. with),Rabies,,Both animal categories,,-,-,-,2008|Jul-Dec 2008|Osun|Rabies|,outbreak_row,True,1.0,,,,,,
163,2008,Jul-Dec 2008,Africa,Nigeria,Osun,Osun,False,state,Rabies virus (Inf. with),Rabies,,Domestic,Dogs,Animal,-,-,2008|Jul-Dec 2008|Osun|Rabies|,animal_row,True,,25.0,1.0,0.0,0.0,1.0,
164,2008,Jul-Dec 2008,Africa,Nigeria,Plateau,Plateau,False,state,Rabies virus (Inf. with),Rabies,,Both animal categories,,-,-,-,2008|Jul-Dec 2008|Plateau|Rabies|,outbreak_row,True,1.0,,,,,,
165,2008,Jul-Dec 2008,Africa,Nigeria,Plateau,Plateau,False,state,Rabies virus (Inf. with),Rabies,,Domestic,Dogs,Animal,-,-,2008|Jul-Dec 2008|Plateau|Rabies|,animal_row,True,,,1.0,0.0,0.0,1.0,
166,2008,Jul-Dec 2008,Africa,Nigeria,Taraba,Taraba,False,state,Rabies virus (Inf. with),Rabies,,Both animal categories,,-,-,-,2008|Jul-Dec 2008|Taraba|Rabies|,outbreak_row,True,1.0,,,,,,
167,2008,Jul-Dec 2008,Africa,Nigeria,Taraba,Taraba,False,state,Rabies virus (Inf. with),Rabies,,Domestic,Dogs,Animal,-,-,2008|Jul-Dec 2008|Taraba|Rabies|,animal_row,True,,,,,,,
168,2009,Jan-Jun 2009,Africa,Nigeria,Adamawa,Adamawa,False,state,Rabies virus (Inf. with),Rabies,,Both animal categories,,-,-,-,2009|Jan-Jun 2009|Adamawa|Rabies|,outbreak_row,True,1.0,,,,,,
169,2009,Jan-Jun 2009,Africa,Nigeria,Adamawa,Adamawa,False,state,Rabies virus (Inf. with),Rabies,,Domestic,Dogs,Animal,-,-,2009|Jan-Jun 2009|Adamawa|Rabies|,animal_row,True,,1.0,1.0,0.0,0.0,1.0,8.0
170,2009,Jan-Jun 2009,Africa,Nigeria,Bauchi,Bauchi,False,state,Rabies virus (Inf. with),Rabies,,Both animal categories,,-,-,-,2009|Jan-Jun 2009|Bauchi|Rabies|,outbreak_row,True,2.0,,,,,,
171,2009,Jan-Jun 2009,Africa,Nigeria,Bauchi,Bauchi,False,state,Rabies virus (Inf. with),Rabies,,Domestic,Dogs,Animal,-,-,2009|Jan-Jun 2009|Bauchi|Rabies|,animal_row,True,,5.0,2.0,0.0,0.0,2.0,6.0
172,2009,Jan-Jun 2009,Africa,Nigeria,Benue,Benue,False,state,Rabies virus (Inf. with),Rabies,,Both animal categories,,-,-,-,2009|Jan-Jun 2009|Benue|Rabies|,outbreak_row,True,1.0,,,,,,
173,2009,Jan-Jun 2009,Africa,Nigeria,Benue,Benue,False,state,Rabies virus (Inf. with),Rabies,,Domestic,Dogs,Animal,-,-,2009|Jan-Jun 2009|Benue|Rabies|,animal_row,True,,,2.0,0.0,0.0,2.0,4.0
174,2009,Jan-Jun 2009,Africa,Nigeria,Edo,Edo,False,state,Rabies virus (Inf. with),Rabies,,Both animal categories,,-,-,-,2009|Jan-Jun 2009|Edo|Rabies|,outbreak_row,True,1.0,,,,,,
175,2009,Jan-Jun 2009,Africa,Nigeria,Edo,Edo,False,state,Rabies virus (Inf. with),Rabies,,Domestic,Dogs,Animal,-,-,2009|Jan-Jun 2009|Edo|Rabies|,animal_row,True,,2.0,2.0,0.0,0.0,2.0,5.0
176,2009,Jan-Jun 2009,Africa,Nigeria,Federal Capital Territory,Federal Capital Territory,False,state,Rabies virus (Inf. with),Rabies,,Both animal categories,,-,-,-,2009|Jan-Jun 2009|Federal Capital Territory|Rabies|,outbreak_row,True,2.0,,,,,,
177,2009,Jan-Jun 2009,Africa,Nigeria,Federal Capital Territory,Federal Capital Territory,False,state,Rabies virus (Inf. with),Rabies,,Domestic,Dogs,Animal,-,-,2009|Jan-Jun 2009|Federal Capital Territory|Rabies|,animal_row,True,,1.0,2.0,0.0,0.0,2.0,15.0
178,2009,Jan-Jun 2009,Africa,Nigeria,Federal Capital Territory,Federal Capital Territory,False,state,Trypanosomosis (tsetse-transmitted) (-2021),Trypanosomosis,,Both animal categories,,-,-,-,2009|Jan-Jun 2009|Federal Capital Territory|Trypanosomosis|,outbreak_row,True,7.0,,,,,,
179,2009,Jan-Jun 2009,Africa,Nigeria,Federal Capital Territory,Federal Capital Territory,False,state,Trypanosomosis (tsetse-transmitted) (-2021),Trypanosomosis,,Domestic,Cattle,Animal,-,-,2009|Jan-Jun 2009|Federal Capital Territory|Trypanosomosis|,animal_row,True,,3615.0,5.0,0.0,0.0,2.0,
180,2009,Jan-Jun 2009,Africa,Nigeria,Jigawa,Jigawa,False,state,Rabies virus (Inf. with),Rabies,,Both animal categories,,-,-,-,2009|Jan-Jun 2009|Jigawa|Rabies|,outbreak_row,True,3.0,,,,,,
181,2009,Jan-Jun 2009,Africa,Nigeria,Jigawa,Jigawa,False,state,Rabies virus (Inf. with),Rabies,,Domestic,Dogs,Animal,-,-,2009|Jan-Jun 2009|Jigawa|Rabies|,animal_row,True,,,6.0,3.0,0.0,3.0,359.0
182,2009,Jan-Jun 2009,Africa,Nigeria,Kano,Kano,False,state,Rabies virus (Inf. with),Rabies,,Both animal categories,,-,-,-,2009|Jan-Jun 2009|Kano|Rabies|,outbreak_row,True,1.0,,,,,,
183,2009,Jan-Jun 2009,Africa,Nigeria,Kano,Kano,False,state,Rabies virus (Inf. with),Rabies,,Domestic,Dogs,Animal,-,-,2009|Jan-Jun 2009|Kano|Rabies|,animal_row,True,,1.0,1.0,0.0,0.0,1.0,18.0
184,2009,Jan-Jun 2009,Africa,Nigeria,Niger,Niger,False,state,Trypanosomosis (tsetse-transmitted) (-2021),Trypanosomosis,,Both animal categories,,-,-,-,2009|Jan-Jun 2009|Niger|Trypanosomosis|,outbreak_row,True,3.0,,,,,,
185,2009,Jan-Jun 2009,Africa,Nigeria,Niger,Niger,False,state,Trypanosomosis (tsetse-transmitted) (-2021),Trypanosomosis,,Domestic,Cattle,Animal,-,-,2009|Jan-Jun 2009|Niger|Trypanosomosis|,animal_row,True,,132.0,42.0,0.0,3.0,0.0,
186,2009,Jan-Jun 2009,Africa,Nigeria,Ondo,Ondo,False,state,Rabies virus (Inf. with),Rabies,,Both animal categories,,-,-,-,2009|Jan-Jun 2009|Ondo|Rabies|,outbreak_row,True,2.0,,,,,,
