block_id,year,semester,disease,serotype,geo_level,location_raw,location_std,animal_category,species,measuring_units,susceptible,cases,killed_disposed,slaughtered,deaths,vaccinated,all_counts_missing
2022|Jan-Jun 2022|Gombe|HPAI|H5N1,2022,Jan-Jun 2022,HPAI,H5N1,state,Gombe,Gombe,Domestic,Birds,Animal,17584.0,17584.0,13057.0,0.0,4527.0,0.0,False
2022|Jan-Jun 2022|Gombe|Rabies|RABV,2022,Jan-Jun 2022,Rabies,RABV,state,Gombe,Gombe,Domestic,Dogs,Animal,12.0,1.0,1.0,0.0,0.0,0.0,False
2022|Jan-Jun 2022|Jigawa|HPAI|H5N1,2022,Jan-Jun 2022,HPAI,H5N1,state,Jigawa,Jigawa,Domestic,Birds,Animal,600.0,600.0,111.0,0.0,489.0,0.0,False
2022|Jan-Jun 2022|Kaduna|HPAI|H5N1,2022,Jan-Jun 2022,HPAI,H5N1,state,Kaduna,Kaduna,Domestic,Birds,Animal,114700.0,114700.0,93537.0,0.0,21163.0,0.0,False
2022|Jan-Jun 2022|Kaduna|Rabies|RABV,2022,Jan-Jun 2022,Rabies,RABV,state,Kaduna,Kaduna,Domestic,Goats,Animal,20.0,1.0,1.0,0.0,0.0,0.0,False
2022|Jan-Jun 2022|Kaduna|Rabies|RABV,2022,Jan-Jun 2022,Rabies,RABV,state,Kaduna,Kaduna,Domestic,Dogs,Animal,18.0,1.0,1.0,0.0,0.0,0.0,False
2022|Jan-Jun 2022|Kano|HPAI|H5N1,2022,Jan-Jun 2022,HPAI,H5N1,state,Kano,Kano,Domestic,Birds,Animal,187359.0,187359.0,134299.0,0.0,53060.0,1500.0,False
2022|Jan-Jun 2022|Kano|Rabies|RABV,2022,Jan-Jun 2022,Rabies,RABV,state,Kano,Kano,Domestic,Dogs,Animal,238.0,10.0,7.0,0.0,3.0,0.0,False
2022|Jan-Jun 2022|Kano|Rabies|RABV,2022,Jan-Jun 2022,Rabies,RABV,state,Kano,Kano,Domestic,Sheep,Animal,25.0,1.0,1.0,0.0,0.0,0.0,False
2022|Jan-Jun 2022|Katsina|HPAI|H5N1,2022,Jan-Jun 2022,HPAI,H5N1,state,Katsina,Katsina,Domestic,Birds,Animal,114539.0,114539.0,112347.0,0.0,2192.0,0.0,False
2022|Jan-Jun 2022|Kebbi|HPAI|H5N1,2022,Jan-Jun 2022,HPAI,H5N1,state,Kebbi,Kebbi,Domestic,Birds,Animal,175.0,175.0,60.0,0.0,115.0,0.0,False
2022|Jan-Jun 2022|Kogi|HPAI|H5N1,2022,Jan-Jun 2022,HPAI,H5N1,state,Kogi,Kogi,Domestic,Birds,Animal,2000.0,2000.0,1950.0,0.0,50.0,0.0,False
2022|Jan-Jun 2022|Nassarawa|HPAI|H5N1,2022,Jan-Jun 2022,HPAI,H5N1,state,Nassarawa,Nasarawa,Domestic,Birds,Animal,30418.0,30418.0,20638.0,0.0,9780.0,0.0,False
2022|Jan-Jun 2022|Nassarawa|Rabies|RABV,2022,Jan-Jun 2022,Rabies,RABV,state,Nassarawa,Nasarawa,Domestic,Dogs,Animal,40.0,2.0,2.0,0.0,0.0,0.0,False
2022|Jan-Jun 2022|Niger|HPAI|H5N1,2022,Jan-Jun 2022,HPAI,H5N1,state,Niger,Niger,Domestic,Birds,Animal,5600.0,5600.0,4110.0,0.0,1490.0,0.0,False
2022|Jan-Jun 2022|Niger|Rabies|RABV,2022,Jan-Jun 2022,Rabies,RABV,state,Niger,Niger,Domestic,Dogs,Animal,37.0,2.0,1.0,0.0,1.0,0.0,False
2022|Jan-Jun 2022|Ogun|HPAI|H5N1,2022,Jan-Jun 2022,HPAI,H5N1,state,Ogun,Ogun,Domestic,Birds,Animal,90000.0,90000.0,83264.0,0.0,6736.0,0.0,False
2022|Jan-Jun 2022|Osun|Rabies|RABV,2022,Jan-Jun 2022,Rabies,RABV,state,Osun,Osun,Domestic,Dogs,Animal,7.0,1.0,1.0,0.0,0.0,0.0,False
2022|Jan-Jun 2022|Oyo|HPAI|H5N1,2022,Jan-Jun 2022,HPAI,H5N1,state,Oyo,Oyo,Domestic,Birds,Animal,5.0,5.0,1.0,0.0,4.0,0.0,False
2022|Jan-Jun 2022|Plateau|HPAI|H5N1,2022,Jan-Jun 2022,HPAI,H5N1,state,Plateau,Plateau,Domestic,Birds,Animal,16493.0,15993.0,13774.0,0.0,2719.0,0.0,False
2022|Jan-Jun 2022|Plateau|Rabies|RABV,2022,Jan-Jun 2022,Rabies,RABV,state,Plateau,Plateau,Domestic,Dogs,Animal,655.0,35.0,21.0,0.0,14.0,0.0,False
2022|Jan-Jun 2022|Plateau|Rabies|RABV,2022,Jan-Jun 2022,Rabies,RABV,state,Plateau,Plateau,Domestic,Cats,Animal,4.0,1.0,1.0,0.0,0.0,0.0,False
2022|Jan-Jun 2022|Plateau|Rabies|RABV,2022,Jan-Jun 2022,Rabies,RABV,state,Plateau,Plateau,Wild,Lion,Animal,6.0,1.0,1.0,0.0,0.0,0.0,False
2022|Jan-Jun 2022|Zamfara|HPAI|H5N1,2022,Jan-Jun 2022,HPAI,H5N1,state,Zamfara,Zamfara,Domestic,Birds,Animal,188000.0,188000.0,157500.0,0.0,30500.0,0.0,False
2022|Jul-Dec 2022|Akwa Ibom|Rabies|RABV,2022,Jul-Dec 2022,Rabies,RABV,state,Akwa Ibom,Akwa Ibom,Domestic,Dogs,Animal,74.0,8.0,5.0,0.0,4.0,0.0,False
2022|Jul-Dec 2022|Bauchi|Rabies|RABV,2022,Jul-Dec 2022,Rabies,RABV,state,Bauchi,Bauchi,Domestic,Dogs,Animal,114.0,7.0,4.0,0.0,3.0,0.0,False
2022|Jul-Dec 2022|Bauchi|Rabies|RABV,2022,Jul-Dec 2022,Rabies,RABV,state,Bauchi,Bauchi,Domestic,Cats,Animal,6.0,1.0,1.0,0.0,0.0,0.0,False
2022|Jul-Dec 2022|Bayelsa|HPAI|H5N1,2022,Jul-Dec 2022,HPAI,H5N1,state,Bayelsa,Bayelsa,Domestic,Birds,Animal,4000.0,4000.0,3259.0,0.0,741.0,0.0,False
2022|Jul-Dec 2022|Benue|Rabies|RABV,2022,Jul-Dec 2022,Rabies,RABV,state,Benue,Benue,Domestic,Dogs,Animal,19.0,1.0,1.0,0.0,0.0,0.0,False
2022|Jul-Dec 2022|Cross River|Rabies|RABV,2022,Jul-Dec 2022,Rabies,RABV,state,Cross River,Cross River,Domestic,Dogs,Animal,22.0,2.0,2.0,0.0,0.0,0.0,False
2022|Jul-Dec 2022|Delta|HPAI|H5N1,2022,Jul-Dec 2022,HPAI,H5N1,state,Delta,Delta,Domestic,Birds,Animal,38320.0,38320.0,5788.0,0.0,32532.0,0.0,False
2022|Jul-Dec 2022|Delta|Rabies|RABV,2022,Jul-Dec 2022,Rabies,RABV,state,Delta,Delta,Domestic,Dogs,Animal,22.0,2.0,2.0,0.0,1.0,0.0,False
2022|Jul-Dec 2022|Ebonyi|Rabies|RABV,2022,Jul-Dec 2022,Rabies,RABV,state,Ebonyi,Ebonyi,Domestic,Dogs,Animal,104.0,5.0,5.0,0.0,0.0,0.0,False
2022|Jul-Dec 2022|Ekiti|Rabies|RABV,2022,Jul-Dec 2022,Rabies,RABV,state,Ekiti,Ekiti,Domestic,Dogs,Animal,8.0,1.0,1.0,0.0,0.0,0.0,False
2022|Jul-Dec 2022|Enugu|Rabies|RABV,2022,Jul-Dec 2022,Rabies,RABV,state,Enugu,Enugu,Domestic,Dogs,Animal,17.0,1.0,1.0,0.0,0.0,0.0,False
2022|Jul-Dec 2022|Gombe|Rabies|RABV,2022,Jul-Dec 2022,Rabies,RABV,state,Gombe,Gombe,Domestic,Dogs,Animal,59.0,3.0,3.0,0.0,0.0,0.0,False
2022|Jul-Dec 2022|Kaduna|Rabies|RABV,2022,Jul-Dec 2022,Rabies,RABV,state,Kaduna,Kaduna,Domestic,Dogs,Animal,26.0,2.0,2.0,0.0,0.0,0.0,False
2022|Jul-Dec 2022|Kano|Rabies|RABV,2022,Jul-Dec 2022,Rabies,RABV,state,Kano,Kano,Domestic,Cattle,Animal,27.0,1.0,1.0,0.0,0.0,0.0,False
2022|Jul-Dec 2022|Kano|Rabies|RABV,2022,Jul-Dec 2022,Rabies,RABV,state,Kano,Kano,Domestic,Dogs,Animal,21.0,1.0,1.0,0.0,0.0,0.0,False
2022|Jul-Dec 2022|Lagos|HPAI|H5N1,2022,Jul-Dec 2022,HPAI,H5N1,state,Lagos,Lagos,Domestic,Birds,Animal,21435.0,21435.0,20750.0,0.0,685.0,0.0,False
2022|Jul-Dec 2022|Niger|HPAI|H5N1,2022,Jul-Dec 2022,HPAI,H5N1,state,Niger,Niger,Domestic,Birds,Animal,300.0,300.0,0.0,0.0,300.0,0.0,False
2022|Jul-Dec 2022|Ogun|HPAI|H5N1,2022,Jul-Dec 2022,HPAI,H5N1,state,Ogun,Ogun,Domestic,Birds,Animal,3250.0,3250.0,1080.0,0.0,2170.0,0.0,False
2022|Jul-Dec 2022|Ogun|Rabies|RABV,2022,Jul-Dec 2022,Rabies,RABV,state,Ogun,Ogun,Domestic,Dogs,Animal,13.0,1.0,1.0,0.0,0.0,0.0,False
2022|Jul-Dec 2022|Osun|HPAI|H5N1,2022,Jul-Dec 2022,HPAI,H5N1,state,Osun,Osun,Domestic,Birds,Animal,350.0,350.0,105.0,0.0,245.0,0.0,False
2022|Jul-Dec 2022|Oyo|HPAI|H5N1,2022,Jul-Dec 2022,HPAI,H5N1,state,Oyo,Oyo,Domestic,Birds,Animal,2000.0,2000.0,1500.0,0.0,500.0,0.0,False
2022|Jul-Dec 2022|Oyo|Rabies|RABV,2022,Jul-Dec 2022,Rabies,RABV,state,Oyo,Oyo,Domestic,Dogs,Animal,16.0,1.0,1.0,0.0,0.0,0.0,False
2022|Jul-Dec 2022|Plateau|HPAI|H5N1,2022,Jul-Dec 2022,HPAI,H5N1,state,Plateau,Plateau,Domestic,Birds,Animal,30000.0,30000.0,18000.0,0.0,12000.0,0.0,False
2022|Jul-Dec 2022|Plateau|Rabies|RABV,2022,Jul-Dec 2022,Rabies,RABV,state,Plateau,Plateau,Domestic,Dogs,Animal,2100.0,71.0,51.0,0.0,20.0,0.0,False
2022|Jul-Dec 2022|Plateau|Rabies|RABV,2022,Jul-Dec 2022,Rabies,RABV,state,Plateau,Plateau,Domestic,Cats,Animal,17.0,2.0,2.0,0.0,0.0,0.0,False
2022|Jul-Dec 2022|Rivers|HPAI|H5N1,2022,Jul-Dec 2022,HPAI,H5N1,state,Rivers,Rivers,Domestic,Birds,Animal,1450.0,1450.0,625.0,0.0,825.0,0.0,False
2022|Jul-Dec 2022|Sokoto|HPAI|H5N1,2022,Jul-Dec 2022,HPAI,H5N1,state,Sokoto,Sokoto,Domestic,Birds,Animal,700.0,700.0,200.0,0.0,500.0,0.0,False
2022|Jul-Dec 2022|Yobe|Rabies|RABV,2022,Jul-Dec 2022,Rabies,RABV,state,Yobe,Yobe,Domestic,Cats,Animal,5.0,1.0,1.0,0.0,0.0,0.0,False
2023|Jan-Jun 2023|Bauchi|HPAI|H5N1,2023,Jan-Jun 2023,HPAI,H5N1,state,Bauchi,Bauchi,Domestic,Birds,Animal,1000.0,1000.0,800.0,0.0,200.0,0.0,False
2023|Jan-Jun 2023|Bauchi|Rabies|RABV,2023,Jan-Jun 2023,Rabies,RABV,state,Bauchi,Bauchi,Domestic,Dogs,Animal,65.0,5.0,5.0,0.0,0.0,0.0,False
2023|Jan-Jun 2023|Bauchi|Rabies|RABV,2023,Jan-Jun 2023,Rabies,RABV,state,Bauchi,Bauchi,Domestic,Cats,Animal,13.0,2.0,2.0,0.0,0.0,0.0,False
2023|Jan-Jun 2023|Ekiti|HPAI|H5N1,2023,Jan-Jun 2023,HPAI,H5N1,state,Ekiti,Ekiti,Domestic,Birds,Animal,609.0,609.0,304.0,0.0,305.0,0.0,False
2023|Jan-Jun 2023|Gombe|Rabies|,2023,Jan-Jun 2023,Rabies,,state,Gombe,Gombe,Domestic,Dogs,Animal,29.0,2.0,2.0,0.0,0.0,0.0,False
2023|Jan-Jun 2023|Gombe|Rabies|RABV,2023,Jan-Jun 2023,Rabies,RABV,state,Gombe,Gombe,Domestic,Dogs,Animal,104.0,7.0,7.0,0.0,0.0,22.0,False
2023|Jan-Jun 2023|Imo|HPAI|H5N1,2023,Jan-Jun 2023,HPAI,H5N1,state,Imo,Imo,Domestic,Birds,Animal,1000.0,1000.0,825.0,0.0,175.0,0.0,False
2023|Jan-Jun 2023|Kaduna|Rabies|RABV,2023,Jan-Jun 2023,Rabies,RABV,state,Kaduna,Kaduna,Domestic,Dogs,Animal,44.0,3.0,3.0,0.0,0.0,0.0,False
2023|Jan-Jun 2023|Kano|HPAI|H5N1,2023,Jan-Jun 2023,HPAI,H5N1,state,Kano,Kano,Domestic,Birds,Animal,26541.0,26541.0,20467.0,0.0,6074.0,0.0,False
2023|Jan-Jun 2023|Kano|Rabies|RABV,2023,Jan-Jun 2023,Rabies,RABV,state,Kano,Kano,Domestic,Dogs,Animal,70.0,4.0,4.0,0.0,0.0,0.0,False
2023|Jan-Jun 2023|Katsina|HPAI|H5N1,2023,Jan-Jun 2023,HPAI,H5N1,state,Katsina,Katsina,Domestic,Birds,Animal,41200.0,41200.0,29804.0,0.0,11396.0,0.0,False
2023|Jan-Jun 2023|Ogun|Rabies|RABV,2023,Jan-Jun 2023,Rabies,RABV,state,Ogun,Ogun,Domestic,Dogs,Animal,17.0,1.0,1.0,0.0,0.0,0.0,False
2023|Jan-Jun 2023|Plateau|HPAI|H5N1,2023,Jan-Jun 2023,HPAI,H5N1,state,Plateau,Plateau,Domestic,Birds,Animal,1000.0,1000.0,820.0,0.0,180.0,0.0,False
2023|Jan-Jun 2023|Plateau|Rabies|RABV,2023,Jan-Jun 2023,Rabies,RABV,state,Plateau,Plateau,Domestic,Dogs,Animal,276.0,21.0,18.0,1.0,3.0,0.0,False
2023|Jan-Jun 2023|Rivers|HPAI|H5N1,2023,Jan-Jun 2023,HPAI,H5N1,state,Rivers,Rivers,Domestic,Birds,Animal,1800.0,1800.0,1650.0,0.0,150.0,0.0,False
2023|Jul-Dec 2023|Bauchi|Rabies|RABV,2023,Jul-Dec 2023,Rabies,RABV,state,Bauchi,Bauchi,Domestic,Dogs,Animal,254.0,9.0,8.0,0.0,0.0,0.0,False
2023|Jul-Dec 2023|Bauchi|Rabies|RABV,2023,Jul-Dec 2023,Rabies,RABV,state,Bauchi,Bauchi,Domestic,Cats,Animal,93.0,7.0,6.0,0.0,1.0,0.0,False
2023|Jul-Dec 2023|Bauchi|Rabies|RABV,2023,Jul-Dec 2023,Rabies,RABV,state,Bauchi,Bauchi,Domestic,Equidae,Animal,20.0,1.0,1.0,0.0,0.0,0.0,False
2023|Jul-Dec 2023|Cross River|Rabies|RABV,2023,Jul-Dec 2023,Rabies,RABV,state,Cross River,Cross River,Domestic,Dogs,Animal,89.0,4.0,4.0,0.0,0.0,0.0,False
2023|Jul-Dec 2023|Delta|Rabies|RABV,2023,Jul-Dec 2023,Rabies,RABV,state,Delta,Delta,Domestic,Dogs,Animal,116.0,5.0,4.0,0.0,1.0,0.0,False
2023|Jul-Dec 2023|Ebonyi|Rabies|RABV,2023,Jul-Dec 2023,Rabies,RABV,state,Ebonyi,Ebonyi,Domestic,Dogs,Animal,39.0,1.0,1.0,0.0,0.0,0.0,False
2023|Jul-Dec 2023|Ebonyi|Rabies|RABV,2023,Jul-Dec 2023,Rabies,RABV,state,Ebonyi,Ebonyi,Domestic,Goats,Animal,36.0,1.0,1.0,0.0,0.0,0.0,False
2023|Jul-Dec 2023|Ekiti|Rabies|RABV,2023,Jul-Dec 2023,Rabies,RABV,state,Ekiti,Ekiti,Domestic,Dogs,Animal,46.0,2.0,2.0,0.0,0.0,0.0,False
2023|Jul-Dec 2023|Federal Capital Territory|Rabies|RABV,2023,Jul-Dec 2023,Rabies,RABV,state,Federal Capital Territory,Federal Capital Territory,Domestic,Dogs,Animal,13.0,1.0,1.0,0.0,0.0,0.0,False
2023|Jul-Dec 2023|Gombe|Rabies|RABV,2023,Jul-Dec 2023,Rabies,RABV,state,Gombe,Gombe,Domestic,Dogs,Animal,202.0,8.0,8.0,0.0,0.0,0.0,False
2023|Jul-Dec 2023|Gombe|Rabies|RABV,2023,Jul-Dec 2023,Rabies,RABV,state,Gombe,Gombe,Domestic,Cats,Animal,20.0,1.0,1.0,0.0,0.0,0.0,False
2023|Jul-Dec 2023|Jigawa|Rabies|RABV,2023,Jul-Dec 2023,Rabies,RABV,state,Jigawa,Jigawa,Domestic,Dogs,Animal,47.0,1.0,1.0,0.0,0.0,0.0,False
2023|Jul-Dec 2023|Kaduna|Rabies|RABV,2023,Jul-Dec 2023,Rabies,RABV,state,Kaduna,Kaduna,Domestic,Dogs,Animal,204.0,7.0,7.0,0.0,0.0,0.0,False
2023|Jul-Dec 2023|Kano|Rabies|RABV,2023,Jul-Dec 2023,Rabies,RABV,state,Kano,Kano,Domestic,Dogs,Animal,495.0,13.0,12.0,0.0,1.0,0.0,False
2023|Jul-Dec 2023|Kano|Rabies|RABV,2023,Jul-Dec 2023,Rabies,RABV,state,Kano,Kano,Domestic,Cattle,Animal,57.0,1.0,1.0,0.0,0.0,0.0,False
2023|Jul-Dec 2023|Kebbi|Rabies|RABV,2023,Jul-Dec 2023,Rabies,RABV,state,Kebbi,Kebbi,Domestic,Dogs,Animal,21.0,1.0,1.0,0.0,0.0,0.0,False
2023|Jul-Dec 2023|Kogi|Rabies|RABV,2023,Jul-Dec 2023,Rabies,RABV,state,Kogi,Kogi,Domestic,Dogs,Animal,9.0,1.0,1.0,0.0,0.0,0.0,False
2023|Jul-Dec 2023|Lagos|HPAI|H5N1,2023,Jul-Dec 2023,HPAI,H5N1,state,Lagos,Lagos,Domestic,Birds,Animal,6500.0,6500.0,5500.0,0.0,1000.0,0.0,False
2023|Jul-Dec 2023|Niger|Rabies|RABV,2023,Jul-Dec 2023,Rabies,RABV,state,Niger,Niger,Domestic,Dogs,Animal,38.0,1.0,1.0,0.0,0.0,0.0,False
2023|Jul-Dec 2023|Ogun|HPAI|H5N1,2023,Jul-Dec 2023,HPAI,H5N1,state,Ogun,Ogun,Domestic,Birds,Animal,5098.0,5098.0,3220.0,0.0,1878.0,0.0,False
2023|Jul-Dec 2023|Ondo|Rabies|RABV,2023,Jul-Dec 2023,Rabies,RABV,state,Ondo,Ondo,Domestic,Dogs,Animal,39.0,1.0,1.0,0.0,0.0,0.0,False
2023|Jul-Dec 2023|Plateau|Rabies|RABV,2023,Jul-Dec 2023,Rabies,RABV,state,Plateau,Plateau,Domestic,Dogs,Animal,2283.0,38.0,35.0,0.0,3.0,0.0,False
2023|Jul-Dec 2023|Yobe|Rabies|RABV,2023,Jul-Dec 2023,Rabies,RABV,state,Yobe,Yobe,Domestic,Dogs,Animal,31.0,11.0,1.0,0.0,0.0,0.0,False
2023|Jul-Dec 2023|Zamfara|Rabies|RABV,2023,Jul-Dec 2023,Rabies,RABV,state,Zamfara,Zamfara,Domestic,Dogs,Animal,37.0,1.0,1.0,0.0,0.0,0.0,False
2023|Jul-Dec 2023|Zamfara|Rabies|RABV,2023,Jul-Dec 2023,Rabies,RABV,state,Zamfara,Zamfara,Domestic,Sheep,Animal,23.0,1.0,1.0,0.0,0.0,0.0,False
